"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap"
"hs_cu_c_Log2";"hs_correct_raven";0;-0,00147314736527728;-0,00140141234925702;0,00469921273907147;-0,0106834350895492;0,00773714035899462;-0,0115163888509859;0,00582015732770969;-0,313488119622429;0,753909845319615;FALSE;100
"hs_hg_c_Log2";"hs_correct_raven";0;-0,0173032115401862;-0,0174472973104678;0,00526167738440431;-0,0276159097118875;-0,00699051336848481;-0,0269139983289095;-0,00796557608850189;-3,28853524761384;0,00100710173067849;TRUE;100
"hs_mn_c_Log2";"hs_correct_raven";0;-0,00746463326203721;-0,0072104249690876;0,00430898768791267;-0,0159100939401726;0,000980827416098135;-0,0150135336701464;0,000697494009367194;-1,73234035524784;0,0832129808040753;FALSE;100
"hs_mo_c_Log2";"hs_correct_raven";0;-0,00602962408923097;-0,00567655772702014;0,00398284971779944;-0,0138358660919534;0,00177661791349145;-0,0128626623849864;0,00194359366987064;-1,51389696233941;0,130051974693905;FALSE;100
"hs_pb_c_Log2";"hs_correct_raven";0;-0,00708459060272413;-0,00697601899682692;0,00491657331648563;-0,0167208972303866;0,00255171602493836;-0,0160942079314844;0,0019280956335723;-1,44096104068437;0,149595689599453;FALSE;100
"hs_hum_mt_hs_h_None";"hs_correct_raven";0;-0,00949211026401238;-0,00989765029284568;0,00766656933246717;-0,0245183100406273;0,00553408951260254;-0,0261532425667956;0,00457685953247161;-1,23811705762762;0,21567265991072;FALSE;100
"hs_tm_mt_hs_h_None";"hs_correct_raven";0;0,0189193095661724;0,0183087250865603;0,00731564386522722;0,00458091106660567;0,0332577080657391;0,00517458666616539;0,0318084521994871;2,58614414735248;0,00970563314673925;TRUE;100
"hs_uvdvf_mt_hs_h_None";"hs_correct_raven";0;0,00168831282179209;0,00138871688764389;0,00937662831315701;-0,0166895409684142;0,0200661666119984;-0,0139555154200213;0,0206053639529053;0,180055427751476;0,857109054140305;FALSE;100
"hs_hum_dy_hs_h_None";"hs_correct_raven";0;-0,00468978232770642;-0,00528033568394687;0,00544140744147896;-0,0153547449382134;0,00597518028280057;-0,0153277464217498;0,00653021371602394;-0,861869356070818;0,388759413677645;FALSE;100
"hs_hum_wk_hs_h_None";"hs_correct_raven";0;-0,00913902077851926;-0,00876122795855053;0,00722005915947509;-0,023290076697339;0,00501203514030045;-0,0210870060955855;0,0036988527726224;-1,26578197998916;0,205591148322805;FALSE;100
"hs_tm_dy_hs_h_None";"hs_correct_raven";0;-0,00224534279181142;-0,00306858974652212;0,0075029499675112;-0,0169508545059393;0,0124601689223165;-0,0168173728197153;0,0108774598324107;-0,29926133074778;0,764740656909613;FALSE;100
"hs_tm_wk_hs_h_None";"hs_correct_raven";0;-0,00251183815323734;-0,0016661412683786;0,00726229429383555;-0,0167456734142858;0,0117219971078111;-0,0159590477125394;0,0108763668315976;-0,345873914166417;0,729437473597754;FALSE;100
"hs_uvdvf_dy_hs_h_None";"hs_correct_raven";0;-0,00480038232965554;-0,00433521703376745;0,00721742480998208;-0,0189462750183463;0,00934551035903519;-0,0168758615828546;0,008874916635201;-0,665110126677919;0,505980058036311;FALSE;100
"hs_uvdvf_wk_hs_h_None";"hs_correct_raven";0;-0,0174254295496684;-0,0170539979658854;0,00661018712248282;-0,0303811582408052;-0,00446970085853161;-0,0304256042585995;-0,00522416497577319;-2,63614769548662;0,00838532245413148;TRUE;100
"hs_ndvi100_h_None";"hs_correct_raven";0;0,00388019641614982;0,00343419727805992;0,0071729746362442;-0,0101785755329081;0,0179389683652077;-0,00892281987194487;0,0153332504298494;0,540946624367476;0,588544373110349;FALSE;100
"hs_ndvi100_s_None";"hs_correct_raven";0;-0,0053048385123412;-0,00604751046428076;0,00653025309754469;-0,0181038993934599;0,00749422236877752;-0,018339466314847;0,00660567890615088;-0,812348071828298;0,41659193390272;FALSE;100
"hs_dde_cadj_Log2";"hs_correct_raven";0;-0,00186317420931073;-0,00207151187896551;0,00634884852390656;-0,0143066886594679;0,0105803402408464;-0,0146023749096844;0,0092596343974221;-0,293466476998933;0,769165619517853;FALSE;100
"hs_ddt_cadj_Log2";"hs_correct_raven";0;-0,00931999212062103;-0,00997634446518984;0,00482093087453394;-0,0187688430066647;0,000128858765422681;-0,019098365434709;-0,00165159085998339;-1,93323496295143;0,0532072595322949;FALSE;100
"hs_hcb_cadj_Log2";"hs_correct_raven";0;0,000837931112865875;0,000954326620517676;0,00542514832915547;-0,0097951642230665;0,0114710264487983;-0,00991823515438224;0,0111916972877302;0,154453124970376;0,877252468484491;FALSE;100
"hs_pcb118_cadj_Log2";"hs_correct_raven";0;-0,0150279048711854;-0,0153304633630653;0,0074127024140173;-0,0295565346307724;-0,000499275111598349;-0,029154717020169;-0,00121617561760692;-2,02731797822719;0,0426299040714238;TRUE;100
"hs_pcb138_cadj_Log2";"hs_correct_raven";0;0,00627821814632788;0,00470082017522218;0,00709341026071871;-0,00762461049224766;0,0201810467849034;-0,0131220416828426;0,0164631414552161;0,885077545999964;0,376114808917016;FALSE;100
"hs_pcb153_cadj_Log2";"hs_correct_raven";0;-0,00727176472524749;-0,00625860612493139;0,0065003554907804;-0,0200122273738843;0,00546869792338928;-0,0166137946784972;0,00910447429661086;-1,11867185349497;0,263280157162967;FALSE;100
"hs_pcb170_cadj_Log2";"hs_correct_raven";0;0,0055843719538485;0,00585553392195894;0,00678152801990831;-0,00770717872532102;0,018875922633018;-0,00580400128442263;0,0185688886489311;0,823468094130797;0,410241853846235;FALSE;100
"hs_pcb180_cadj_Log2";"hs_correct_raven";0;0,00436651393273482;0,00316054921023076;0,00562324259767224;-0,00665483903503424;0,0153878669005039;-0,00632028125304478;0,012562263517921;0,776511746895349;0,437446887641941;FALSE;100
"hs_sumPCBs5_cadj_Log2";"hs_correct_raven";0;-0,0016472616127279;-0,000872491862020852;0,00714348599561596;-0,0156482368882014;0,0123537136627456;-0,0157290219146842;0,0129372340068872;-0,230596324223054;0,817628423505657;FALSE;100
"hs_pfhxs_c_Log2";"hs_correct_raven";0;0,0208239928076694;0,0210294132516219;0,0051001728849081;0,0108278376383217;0,030820147977017;0,0129850846613334;0,0305260887740251;4,08299743510451;4,44585138750224e-05;TRUE;100
"hs_pfna_c_Log2";"hs_correct_raven";0;-0,0141270560292249;-0,0137797147444949;0,00539244660507359;-0,0246960571637244;-0,00355805489472538;-0,0247129037688389;-0,00357154317500431;-2,61978598284741;0,00879849651584697;TRUE;100
"hs_pfoa_c_Log2";"hs_correct_raven";0;0,0109002390610768;0,0106941775340234;0,00507765766203891;0,000948212917656661;0,0208522652044969;0,0020263309516088;0,0220420111186905;2,14670617567783;0,0318166808102658;TRUE;100
"hs_pfos_c_Log2";"hs_correct_raven";0;0,00692566287962046;0,00664612060207876;0,00638425129674245;-0,00558723973024788;0,0194385654894888;-0,00555751555300614;0,0198046211986883;1,08480424057779;0,278008366966709;FALSE;100
"hs_pfunda_c_Log2";"hs_correct_raven";0;0,00835791270696513;0,00872882620675388;0,00549445881686489;-0,00241102868862861;0,0191268541025589;-0,0030959601475101;0,0180884825491404;1,52115303536557;0,128221437959191;FALSE;100
"hs_hm_pers_None";"hs_correct_raven";0;-0,00953456733324027;-0,0100082393415487;0,00467281688996842;-0,0186931201439288;-0,000376014522551692;-0,0183878826675463;-0,000568033425130667;-2,04043247526113;0,0413072701172787;TRUE;100
"hs_trafload_h_pow1over3";"hs_correct_raven";0;0,00117597849412373;0,00126806041248515;0,00500629005207252;-0,00863616970409956;0,010988126692347;-0,00922364369224641;0,0101722278616776;0,234900191936919;0,814286200593071;FALSE;100
"hs_trafnear_h_pow1over3";"hs_correct_raven";0;-0,0132606158440623;-0,013552330434747;0,00617287679910743;-0,0253592320513158;-0,00116199963680886;-0,0252939277291082;-0,00129469300620259;-2,14820678844258;0,0316973316724745;TRUE;100
"FAS_cat_None_Low";"hs_correct_raven";0;-0,00175817007908497;0,000188904461323095;0,0182638479419068;-0,0375546542643383;0,0340383141061684;-0,0368506114196934;0,0348422805692793;-0,0962650414456643;0,923310074990093;FALSE;100
"FAS_cat_None_Middle";"hs_correct_raven";0;0,0261490857140004;0,0271042374008283;0,0087362333053721;0,00902638307493173;0,043271788353069;0,0114569439879437;0,0442789408056824;2,99317621221502;0,00276090291382668;TRUE;100
"hs_globalexp2_None_no exposure";"hs_correct_raven";0;0,0256841670145553;0,0263065469524949;0,00864564972638902;0,00873900492788424;0,0426293291012263;0,0103093972225617;0,0437237907754572;2,97076192390258;0,00297061970153307;TRUE;100
"h_abs_ratio_preg_Log";"hs_Gen_Tot";0;-0,00287516103390375;-0,00239502632385502;0,00250851477432416;-0,00779175964626572;0,00204143757845821;-0,00831156773952125;0,0014280418978852;-1,14616069370306;0,251728668236786;FALSE;100
"h_no2_ratio_preg_Log";"hs_Gen_Tot";0;-0,00603969064406675;-0,00437284822074314;0,00266646459980003;-0,0112658652257258;-0,000813516062407687;-0,00993946999616657;0,000240541890694327;-2,26505562628497;0,0235092661835253;TRUE;100
"h_pm10_ratio_preg_None";"hs_Gen_Tot";0;-0,00146045853686073;-0,00127269141628972;0,00190477018908332;-0,00519373950628958;0,00227282243256813;-0,00470483259822565;0,00341031935247305;-0,766737397104886;0,443237664081918;FALSE;100
"h_pm25_ratio_preg_None";"hs_Gen_Tot";0;-0,00389671071491504;-0,00294778398068834;0,00282816388633976;-0,00943981007451781;0,00164638864468773;-0,00956998005994038;0,00116947056205421;-1,37782351784366;0,168257783091398;FALSE;100
"h_accesslines300_preg_dic0";"hs_Gen_Tot";0;0,0081683091191363;0,00654281299478998;0,00504343838974682;-0,00171664848301414;0,0180532667212867;-0,00129912089375023;0,0154801943495339;1,61959133589146;0,105320091987095;FALSE;100
"h_accesspoints300_preg_Log";"hs_Gen_Tot";0;0,00310482430001072;0,00242490865554775;0,00224977273720431;-0,00130464923830981;0,00751429783833126;-0,00110153887605857;0,00816978161101907;1,38006130515607;0,167567769980974;FALSE;100
"h_builtdens300_preg_Sqrt";"hs_Gen_Tot";0;-0,003210505084706;-0,00253092602974619;0,00223568220855743;-0,00759236169435554;0,00117135152494353;-0,00767955560773722;0,00112526168525037;-1,43602926767377;0,150994013264567;FALSE;100
"h_connind300_preg_Sqrt";"hs_Gen_Tot";0;0,00186371144285938;0,00145059348071808;0,00176544959054632;-0,00159650617113239;0,00532392905685116;-0,00201863609125441;0,00451036830608574;1,05565825999181;0,291124373330241;FALSE;100
"h_fdensity300_preg_Log";"hs_Gen_Tot";0;-0,00209146180669094;-0,00136458932719047;0,00259206843502943;-0,00717182258481172;0,00298889897142984;-0,00722929545592304;0,00217543529745064;-0,806869825822017;0,419741484796905;FALSE;100
"h_frichness300_preg_None";"hs_Gen_Tot";0;0,00213019210431235;0,00179996614865215;0,00161094427706842;-0,00102720065984267;0,00528758486846737;-0,00123187031268071;0,00495034108459694;1,32232513230616;0,186059907351594;FALSE;100
"h_landuseshan300_preg_None";"hs_Gen_Tot";0;0,00241161494466168;0,00204349458422376;0,00178341861826151;-0,00108382131648907;0,00590705120581243;-0,000933184270203344;0,00558794077228555;1,35224277685995;0,176297663441028;FALSE;100
"h_popdens_preg_Sqrt";"hs_Gen_Tot";0;0,00453083353042641;0,00376011617069254;0,00269009421247405;-0,000741654241042376;0,00980332130189519;-0,000323416911496854;0,0104702959662012;1,68426574408316;0,0921303225524444;FALSE;100
"h_walkability_mean_preg_None";"hs_Gen_Tot";0;-0,0032480016001677;-0,00276666538869816;0,00197632658867227;-0,00712153053565424;0,000625527335318847;-0,00688415302826699;0,00049404141234065;-1,64345387993275;0,100289060151255;FALSE;100
"hs_as_m_Log2";"hs_Gen_Tot";0;0,00129168093720813;0,00102256093212234;0,00175733443415972;-0,00215263126253699;0,00473599313695325;-0,00241041212440297;0,00450501317075293;0,735022834640895;0,462325587480605;FALSE;100
"hs_cd_m_Log2";"hs_Gen_Tot";0;0,000472623776050379;0,000448536264940358;0,00199064242272529;-0,00342896367858875;0,00437421123068951;-0,00355693381707235;0,00419196369345414;0,237422738837914;0,812328850932321;FALSE;100
"hs_co_m_Log2";"hs_Gen_Tot";0;0,000873568237732136;0,000895736460989977;0,00163012024539586;-0,00232140873371334;0,00406854520917761;-0,00170165179104045;0,00396550237070748;0,535891901348664;0,592033261936296;FALSE;100
"hs_cs_m_Log2";"hs_Gen_Tot";0;-0,00329576101472093;-0,00278570943200781;0,00183256858485957;-0,00688752944024521;0,000296007410803354;-0,00744999258741947;-6,61618808122508e-05;-1,79843801860954;0,0721076225252628;FALSE;100
"hs_cu_m_Log2";"hs_Gen_Tot";0;-0,000853795452897223;-0,000687277798080762;0,00140071466444741;-0,00359914574783125;0,0018915548420368;-0,00406416505636353;0,00188994671761509;-0,609542738837571;0,54216475302303;FALSE;100
"hs_hg_m_Log2";"hs_Gen_Tot";0;0,000471177255672361;-2,5920674409886e-05;0,00147116168314582;-0,00241224665872876;0,00335460117007349;-0,00254331600013493;0,00282236904627391;0,320275644118757;0,748759384700566;FALSE;100
"hs_mn_m_Log2";"hs_Gen_Tot";0;-0,000938126586852144;-0,000779667330668989;0,00135632855210817;-0,00359648170018751;0,00172022852648322;-0,00395302130943188;0,00152690908395994;-0,691666178813383;0,489146991179781;FALSE;100
"hs_mo_m_Log2";"hs_Gen_Tot";0;-0,00206874536377919;-0,0016989608698809;0,00162980186031348;-0,00526309831193;0,00112560758437161;-0,00548570543888445;0,000694340355627925;-1,26932323134131;0,204325803952921;FALSE;100
"hs_pb_m_Log2";"hs_Gen_Tot";0;-0,0021904045869901;-0,00169512680105492;0,00149766731610676;-0,00512577858738211;0,000744969413401908;-0,00556855004166142;0,00044412964878219;-1,4625441601304;0,143592152332598;FALSE;100
"h_humidity_preg_None";"hs_Gen_Tot";0;0,0101802179410401;0,00842494187058395;0,0025500211291097;0,00518226836816896;0,0151781675139113;0,0039625857842748;0,0135341449112875;3,99220925067174;6,54605694317869e-05;TRUE;100
"h_pressure_preg_None";"hs_Gen_Tot";0;-0,00352583533608897;-0,00377458788468494;0,00260249230425149;-0,00862662652246454;0,0015749558502866;-0,00868843502850705;0,000828945915076012;-1,35479183947214;0,175483887323428;FALSE;100
"h_temperature_preg_None";"hs_Gen_Tot";0;-0,00174179537186465;-0,00101055403124098;0,00243553467553996;-0,00651535561902142;0,00303176487529212;-0,00594455957354186;0,00300029471273897;-0,715159340311381;0,474510590068936;FALSE;100
"h_ndvi100_preg_None";"hs_Gen_Tot";0;0,00110763906944312;0,000912884260345327;0,00219283966135484;-0,00319024769068338;0,00540552582956962;-0,00359502130119412;0,00596957594125115;0,505116306022469;0,613477149243231;FALSE;100
"hs_dde_madj_Log2";"hs_Gen_Tot";0;-3,59967839459914e-06;-1,68387765393306e-05;0,00179293200478298;-0,00351768183449843;0,00351048247770923;-0,0025980498646004;0,00369152823649897;-0,00200770491295617;0,998398084323492;FALSE;100
"hs_ddt_madj_Log2";"hs_Gen_Tot";0;-0,00170267508227696;-0,00127548344231363;0,00148927284426295;-0,00462159622018588;0,00121624605563195;-0,00496363702929575;0,00132569234781119;-1,14329290890926;0,252916998179335;FALSE;100
"hs_hcb_madj_Log2";"hs_Gen_Tot";0;-0,00112301717063616;-0,00113434434544971;0,0016768645001668;-0,00440961119791685;0,00216357685664453;-0,00476363207217623;0,0015384728083356;-0,669712532243633;0,50304106113697;FALSE;100
"hs_pcb118_madj_Log2";"hs_Gen_Tot";0;0,00551817039045989;0,00389760308082065;0,00273737675731522;0,000153010534005023;0,0108833302469147;-0,000937116153286606;0,00972401262957901;2,01586076001903;0,0438145378561794;TRUE;100
"hs_pcb138_madj_Log2";"hs_Gen_Tot";0;-0,00472804875974187;-0,00354857134488862;0,0026948930963093;-0,0100099421706937;0,000553844651209978;-0,00892313661707674;0,000554268908631667;-1,75444761286339;0,0793538389629989;FALSE;100
"hs_pcb153_madj_Log2";"hs_Gen_Tot";0;0,00146135880434836;0,000635004793774632;0,00247619628043654;-0,00339189672395929;0,00631461433265602;-0,00437403062025585;0,00583366461454655;0,59016274917057;0,555081543405428;FALSE;100
"hs_pcb170_madj_Log2";"hs_Gen_Tot";0;-0,000748953188162032;-0,000361224137389336;0,00218441959917793;-0,0050303369296742;0,00353243055335014;-0,00490398522780214;0,00395669990714342;-0,342861411994237;0,731702722832394;FALSE;100
"hs_pcb180_madj_Log2";"hs_Gen_Tot";0;-0,00197428423380839;-0,00101431386611902;0,00198036184142437;-0,00585572211935759;0,0019071536517408;-0,0056267699458315;0,00253823572912539;-0,996931062046919;0,318797973111628;FALSE;100
"hs_sumPCBs5_madj_Log2";"hs_Gen_Tot";0;-0,00116640902919523;-0,000854393777518437;0,00224008355391353;-0,00555689211722624;0,00322407405883577;-0,00542735208341547;0,00359003955305897;-0,520698894091456;0,60257654492223;FALSE;100
"hs_pfhxs_m_Log2";"hs_Gen_Tot";0;-0,00107882702503093;-0,000328275596965606;0,00214231073540209;-0,00527767891011255;0,00312002486005069;-0,00509688749665738;0,00322559327734438;-0,503581019878726;0,614555833010368;FALSE;100
"hs_pfna_m_Log2";"hs_Gen_Tot";0;-0,00117143141581553;-0,00117807598999919;0,00174478586296749;-0,00459114886796646;0,00224828603633539;-0,00418537020636751;0,00178942168526512;-0,671389790964484;0,501972246840797;FALSE;100
"hs_pfoa_m_Log2";"hs_Gen_Tot";0;-0,00244103078880999;-0,00168137305132836;0,00164697389272588;-0,00566904030203044;0,000786978724410459;-0,00474541580317846;0,00104800134733967;-1,48213083376196;0,138305485920595;FALSE;100
"hs_pfos_m_Log2";"hs_Gen_Tot";0;-0,00269017544583455;-0,0022029957671049;0,00219279334554309;-0,00698797142863809;0,00160762053696899;-0,00661967026594992;0,00343525247496043;-1,22682579792683;0,219888072374112;FALSE;100
"hs_pfunda_m_Log2";"hs_Gen_Tot";0;-0,00143203350657549;-0,00111866954617984;0,00150263705181776;-0,00437714800997374;0,00151308099682276;-0,00403193125626577;0,00168731940083312;-0,953013573599254;0,340583193414836;FALSE;100
"e3_asmokcigd_p_None";"hs_Gen_Tot";0;-0,000644409075456888;-0,000793258529251698;0,0018100900440996;-0,00419212037066662;0,00290330221975285;-0,00472163348777784;0,00264139062961563;-0,356009402713133;0,721833523567965;FALSE;100
"h_distinvnear1_preg_Log";"hs_Gen_Tot";0;-0,000123021201218979;-3,53350449986007e-05;0,00120347402728979;-0,00248178695103634;0,00223574454859839;-0,00230203122142515;0,00205505607900886;-0,1022217334395;0,918580677324753;FALSE;100
"h_trafload_preg_pow1over3";"hs_Gen_Tot";0;0,000820760278022229;0,000470751303559784;0,00141133848393187;-0,00194541232047959;0,00358693287652405;-0,00242334416125501;0,00299137233649231;0,581547436966121;0,560871556945475;FALSE;100
"h_trafnear_preg_pow1over3";"hs_Gen_Tot";0;0,000505038914773512;0,000130001270054164;0,00189401029018767;-0,00320715304034257;0,00421723086988959;-0,00279350520349485;0,00407904792293133;0,266650565411379;0,789738219142617;FALSE;100
"h_bro_preg_Log";"hs_Gen_Tot";0;0,00167589339010985;0,00170203998155711;0,00237589461294546;-0,00298077448232598;0,00633256126254568;-0,00365857355633465;0,00571456141888748;0,705373622625544;0,480577754654194;FALSE;100
"h_clf_preg_Log";"hs_Gen_Tot";0;0,00161794841879537;0,00125308958505222;0,00165291828282439;-0,00162171188492823;0,00485760872251896;-0,00181403512723336;0,00512308900063244;0,978843561480083;0,327657282123489;FALSE;100
"h_thm_preg_Log";"hs_Gen_Tot";0;0,00155624513977411;0,00132611183705118;0,00215888354417511;-0,00267508885362528;0,00578757913317351;-0,00244105887840517;0,00574124441451043;0,720856455630979;0,470997836284467;FALSE;100
"e3_alcpreg_yn_None_1";"hs_Gen_Tot";0;-0,00184818538158233;-0,000505633540571176;0,00350487868703844;-0,0087176213783597;0,00502125061519504;-0,00801428418640143;0,00505469601227945;-0,527317932120502;0,597972823592465;FALSE;100
"h_pamod_t3_None_Often";"hs_Gen_Tot";0;0,0159458716445984;0,0155883539737492;0,00501948704461022;0,00610785781629699;0,0257838854728999;0,0052064841237624;0,0249210708426812;3,17679306727579;0,00148913247946407;TRUE;100
"h_pamod_t3_None_Sometimes";"hs_Gen_Tot";0;0,0124495702767179;0,0117942731705907;0,00560604743791527;0,00146191920278088;0,0234372213506548;-0,000824717828570896;0,0210714100777707;2,22073937379087;0,0263686189661065;TRUE;100
"h_pamod_t3_None_Very Often";"hs_Gen_Tot";0;0,0144032893930173;0,0140547345430803;0,00459616288098408;0,00539497567920865;0,023411603106826;0,00467104540183502;0,0223048863055904;3,13376391698578;0,00172579644921192;TRUE;100
"h_pavig_t3_None_Low";"hs_Gen_Tot";0;0,0200311838781217;0,0193968517522231;0,0046687167362788;0,0108806672209959;0,0291817005352475;0,00992732909175202;0,026881464837884;4,2905117208048;1,78261876725533e-05;TRUE;100
"h_pavig_t3_None_Medium";"hs_Gen_Tot";0;0,0261002105130273;0,0235484212977943;0,00600580882252198;0,0143290415228513;0,0378713795032033;0,0134149646637408;0,0358590915567953;4,34582772850689;1,38751436617114e-05;TRUE;100
"hs_no2_dy_hs_h_Log";"hs_Gen_Tot";0;0,00657953717545389;0,00508681186760144;0,0027214588226086;0,00124557589773226;0,0119134984531755;-0,000220273982196186;0,0102879174648071;2,41765082785534;0,0156210585813344;TRUE;100
"hs_no2_wk_hs_h_Log";"hs_Gen_Tot";0;0,00276980249937018;0,00221943008041744;0,00219516164884996;-0,00153263527261931;0,00707224027135967;-0,00183381070054752;0,0074780411215383;1,26177609782007;0,207029365305959;FALSE;100
"hs_no2_yr_hs_h_Log";"hs_Gen_Tot";0;0,0029234317799348;0,00309292212128507;0,00224701194028592;-0,00148063069585706;0,00732749425572667;-0,00234426304882682;0,00707071476639798;1,30103081675784;0,193247906616521;FALSE;100
"hs_pm10_dy_hs_h_None";"hs_Gen_Tot";0;0,00237875231186379;0,00147144079854187;0,00178571512594588;-0,00112118502163854;0,00587868964536613;-0,00255206450130283;0,00509848877832178;1,3321006678508;0,182827110923587;FALSE;100
"hs_pm10_wk_hs_h_None";"hs_Gen_Tot";0;-0,00373778845517677;-0,00320945186529;0,00244018341257459;-0,00852046005949501;0,00104488314914146;-0,00830042191672969;0,000696438742111583;-1,53176537301067;0,125580343786041;FALSE;100
"hs_pm10_yr_hs_h_None";"hs_Gen_Tot";0;-0,00127011656806074;-0,000785732867470619;0,00237469616680544;-0,00592443552922472;0,00338420239310323;-0,00608968617167234;0,00354272269784711;-0,534854347185548;0,592750578948907;FALSE;100
"hs_pm25_dy_hs_h_None";"hs_Gen_Tot";0;0,0014462330931462;0,00133304904643032;0,00183263695834199;-0,00214566934194113;0,00503813552823354;-0,00143369947575624;0,00489623780713507;0,789154167476044;0,43002190593094;FALSE;100
"hs_pm25_wk_hs_h_None";"hs_Gen_Tot";0;-0,00187523037100229;-0,0017089513310531;0,00230528096606834;-0,00639349803874193;0,00264303729673735;-0,00766310513240332;0,00199896570953594;-0,813449813104778;0,415960209346309;FALSE;100
"hs_pm25_yr_hs_h_None";"hs_Gen_Tot";0;0,00795318846650899;0,0064755187772423;0,00278324668214769;0,00249812520940893;0,0134082517236091;0,000401860239190573;0,0117408495028663;2,85752194281677;0,00426963112296452;TRUE;100
"hs_pm25abs_dy_hs_h_Log";"hs_Gen_Tot";0;-0,00564237085124797;-0,00402812862384555;0,00237552966975019;-0,0102983234481647;-0,000986418254331274;-0,00873936352390206;-8,7688796682147e-05;-2,37520537970857;0,0175391880404851;TRUE;100
"hs_pm25abs_wk_hs_h_Log";"hs_Gen_Tot";0;-0,000876281359183101;-0,000969655784445244;0,00189158517965261;-0,00458372018499193;0,00283115746662573;-0,00464731980492128;0,00325753208594195;-0,46325239201971;0,643183466230219;FALSE;100
"hs_pm25abs_yr_hs_h_Log";"hs_Gen_Tot";0;-0,0022278228298191;-0,00196115895722133;0,00240825895636991;-0,00694792364975014;0,00249227799011193;-0,00770938126362256;0,00257594556543422;-0,925076111074539;0,354926318310922;FALSE;100
"hs_accesslines300_h_dic0";"hs_Gen_Tot";0;-0,00599032433335346;-0,00413644749869944;0,00587550569604261;-0,0175061038885569;0,00552545522184999;-0,0155559167863932;0,00741104822644066;-1,01954191575173;0,307945764324989;FALSE;100
"hs_accesspoints300_h_Log";"hs_Gen_Tot";0;-0,00121502371503322;-0,001079634579958;0,00215299348789174;-0,0054348134102503;0,00300476598018387;-0,00511750125907843;0,00352296040987046;-0,564341565297995;0,572521698871152;FALSE;100
"hs_builtdens300_h_Sqrt";"hs_Gen_Tot";0;0,000208316048377166;0,000233547713840071;0,00181925683874132;-0,00335736183418402;0,00377399393093835;-0,00268926451385195;0,00373423642384606;0,114506123567078;0,90883659242438;FALSE;100
"hs_connind300_h_Log";"hs_Gen_Tot";0;0,00467125347901634;0,00358261451925319;0,00242941258609408;-9,03076933163709e-05;0,00943281465134904;-0,000531866296566921;0,00880642771555936;1,92279133884237;0,0545062602626697;FALSE;100
"hs_fdensity300_h_Log";"hs_Gen_Tot";0;-0,00141756838321843;-0,000624177211719842;0,00202197473024477;-0,00538056603214827;0,00254542926571142;-0,00538762399809237;0,00302256557121981;-0,701081156957299;0,483252368983777;FALSE;100
"hs_landuseshan300_h_None";"hs_Gen_Tot";0;-0,00306212136853858;-0,00230540771763556;0,0021591618815404;-0,0072940008931495;0,00116975815607234;-0,00692679278936162;0,00172325289917024;-1,41819906822086;0,156132653881342;FALSE;100
"hs_popdens_h_Sqrt";"hs_Gen_Tot";0;0,00213290135341553;0,00143120553801085;0,00205815670630745;-0,00190101166548666;0,00616681437231772;-0,00205372956869134;0,00566737866897657;1,03631630520602;0,300054601771049;FALSE;100
"hs_walkability_mean_h_None";"hs_Gen_Tot";0;-0,00178772659081448;-0,00173671516962686;0,00178648322504848;-0,00528916937089446;0,0017137161892655;-0,00532204416686887;0,00121450698846453;-1,00069598513357;0,31697380901834;FALSE;100
"hs_accesslines300_s_dic0";"hs_Gen_Tot";0;0,00112785867238734;0,00262751554816849;0,00527163607096475;-0,0092043581663058;0,0114600755110805;-0,00714353868825082;0,0144760967081544;0,213948508054148;0,830587211963066;FALSE;100
"hs_accesspoints300_s_Log";"hs_Gen_Tot";0;0,00174718744610053;0,00149512083811215;0,00220846996900381;-0,00258133415408523;0,00607570904628628;-0,00209763061061162;0,005947405779504;0,79113027146511;0,428867976001267;FALSE;100
"hs_builtdens300_s_Sqrt";"hs_Gen_Tot";0;0,000759636043124149;0,000356316669703751;0,00169392158585526;-0,00256038925778713;0,00407966134403543;-0,00353581226794366;0,00338969473531869;0,448448174618786;0,653829780692683;FALSE;100
"hs_connind300_s_Log";"hs_Gen_Tot";0;-0,000912238693503584;-0,000661769028975676;0,00198080836468743;-0,00479455174856663;0,00297007436155946;-0,00437680726587723;0,00366912971559284;-0,460538591095628;0,645129678174544;FALSE;100
"hs_fdensity300_s_Log";"hs_Gen_Tot";0;0,00123166292537631;0,00129586429829276;0,00157512313958724;-0,00185552169943034;0,00431884755018297;-0,0014927879033903;0,00390356154972597;0,781947070943968;0,434245680183712;FALSE;100
"hs_landuseshan300_s_None";"hs_Gen_Tot";0;0,000860097424570926;0,00072050931395467;0,00161289431452446;-0,00230111734276643;0,00402131219190828;-0,002822276277728;0,00367778820553511;0,533263349511227;0,593851294459809;FALSE;100
"hs_popdens_s_Sqrt";"hs_Gen_Tot";0;-0,00108353274639778;-0,000685131138943329;0,00176165698856925;-0,0045363169971068;0,00236925150431125;-0,00468197202614458;0,00275969530600691;-0,615064540616263;0,538512098405091;FALSE;100
